Source,Day,Mon,Yr,BluePopulation,LengthFT,Sex,Pregnant,Latitude,Longitude,Maturity,OriginalAge,Age,MinAge,AccurateAge,TotalCorpora,MarkNo,Length
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,16,32,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,16,32,NA,NA,NA,NA,22.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,16,32,NA,NA,NA,NA,21.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,16,32,NA,NA,NA,NA,20.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,16,32,NA,NA,NA,NA,21.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,16.5,33,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,16.5,33,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17,34,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17,34,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17,34,NA,NA,NA,NA,21.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17,34,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,21.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,21.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,21.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,17.5,35,NA,NA,NA,NA,22.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,21.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,22.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,22.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,22.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,22.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,21.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,22.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18,36,NA,NA,NA,NA,22.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18.5,37,NA,NA,NA,NA,21.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,18.5,37,NA,NA,NA,NA,22.4
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,19,38,NA,NA,NA,NA,21.7
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,19,38,NA,NA,NA,NA,21
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,19,38,NA,NA,NA,NA,22.5
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,19,38,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,19,38,NA,NA,NA,NA,21
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,19,38,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,19.5,39,NA,NA,NA,NA,21.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,20,40,NA,NA,NA,NA,21.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22,44,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22,44,NA,NA,NA,NA,21.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22,44,NA,NA,NA,NA,22
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22,44,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22,44,NA,NA,NA,NA,21.8
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22,44,NA,NA,NA,NA,22
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22,44,NA,NA,NA,NA,22
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,22.5,45,NA,NA,NA,NA,22.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,23,46,NA,NA,NA,NA,22.3
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,25,50,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,25,50,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,28,56,NA,NA,NA,NA,23.2
Sazhinov,NA,NA,NA,Pygmy,NA,Female,NA,NA,NA,NA,28,56,NA,NA,NA,NA,23.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,14
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,15.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,15.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,16.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,15.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,17.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,13.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,12.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,15
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,14.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,15.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,17.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1,2,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,17.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,1.5,3,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,15.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,16
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,17.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2,4,NA,NA,NA,NA,18.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,16.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,16.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,17.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,17.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,17.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,2.5,5,NA,NA,NA,NA,18.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,16.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,16.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,17.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,17.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,18
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,18.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,18.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,19
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,18.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,20.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,17.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3,6,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,16.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,18.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,18.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,3.5,7,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,17
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,18.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,18.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,18.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,17.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4,8,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4.5,9,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4.5,9,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4.5,9,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4.5,9,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,4.5,9,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,18.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,18.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5,10,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5.5,11,NA,NA,NA,NA,18.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5.5,11,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5.5,11,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5.5,11,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5.5,11,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,5.5,11,NA,NA,NA,NA,20.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,18.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,18.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6,12,NA,NA,NA,NA,20.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6.5,13,NA,NA,NA,NA,19.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,6.5,13,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,18
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,18.5
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.3
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,20
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,21.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,17.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,18
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,18.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.1
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.7
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.8
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,19.9
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,20.2
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,20.4
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7,14,NA,NA,NA,NA,20.6
Sazhinov,NA,NA,NA,Pygmy,NA,Male,NA,NA,NA,NA,7.5,15,NA,NA,NA,NA,17.7
